gene1,gene2,avgdeg,avgbet,avgclose,avgcore,avgcons,avgecc,avgeigen_cen,avghub_score,avgneighbor1,avgneighbor2,avgneighbor3,avgneighbor4,avgneighbor5,avgneighbor6,avgtriangle,avgcommon_neighbor,comm.detect,shortest_path,cohesion,adhesion,gi
65263,7157,286,11884468.5,0,17,0,15,0.5,0.5,287,3445.5,8530,13540,16696.5,18649,1985,286,0,9,4,4,SL
851207,6571,5.5,27706.5,0,2.5,0.5,17,0,0,6.5,40.5,1564,6657,10767.5,15686,1,5.5,0,7,9,10,NOT
34831,832215,1.5,128,0,1.5,0.5,20,0,0,2.5,9,54,247,630.5,1252.5,0,1.5,0,5,6,6,NOT
662,2968,11,1911,0,8.5,0,15.5,0,0,12,900.5,5303,11314.5,15801,17936.5,26,11,0,2,10,10,SL
131566,3845,195.5,1740867,0,10.5,0,15.5,0,0,196.5,1807.5,7343.5,12856,16087.5,18246,266.5,195.5,0,4,2,2,SL
80198,4189,8,42608,0,6,0,15,0,0,9,285.5,4704,12137,16266.5,18017,5.5,8,0,5,6,6,SL
83548,51026,5.5,2797,0,5,0,16,0,0,6.5,560,3631,10350,14452,17466,12,5.5,0,5,1,1,SL
3662,8842,7.5,24788,0,6,0,15,0,0,8.5,258.5,4621,11505,15959.5,18167.5,3.5,7.5,0,26,0,0,NOT
140876,3265,65.5,378382,0,9.5,0.5,16,0,0,66.5,927.5,5764,11750.5,15026,17559,116.5,65.5,0,4,12,12,SL
2271,7381,8,3314.5,0,6.5,0,16,0,0,9,781.5,5748,11458,15697,17913,5,8,0,5,5,6,SL
6125,6944,53.5,104282.5,0,25.5,0,15,0,0,54.5,1335.5,8027,14243.5,17083,18542,893,53.5,0,26,0,0,SL
23517,10200,18,7597,0,13,0,15.5,0,0,19,465,4521,10691,15377,17664,90.5,18,1,7,6,6,SL
5594,8883,59,1215348,0,12.5,0,15,0,0,60,1439,7886,13474,16825,18623.5,120.5,59,0,9,2,2,SL
36539,55164,2.5,345,0.5,2.5,0.5,8.5,0,0,3.5,76.5,2082,5266,7691,8870,2,2.5,0,2,10,11,NOT
634,1557,2.5,12033.5,0,2,0.5,16.5,0,0,3.5,86.5,2780.5,8938.5,13583.5,16779.5,0,2.5,0,3,10,10,SL
6741,440145,11.5,7184,0,9,0,15,0,0,12.5,525,4873,11064.5,15522.5,17971,24.5,11.5,0,26,0,0,SL
3845,121441,212.5,1759471.5,0,17,0,15.5,0,0,213.5,1918.5,8880.5,13606,16821.5,18601,324.5,212.5,0,8,6,6,SL
6606,25874,24.5,104135.5,0,9.5,0,15.5,0,0,25.5,1051.5,6365.5,12617.5,15982,18070,59,24.5,0,5,13,13,NOT
22943,1956,187,3422916.5,0,12,0,15.5,0,0,188,2705.5,7319,12757.5,15562.5,18229.5,798.5,187,0,26,0,0,SL
682,4882,34.5,68161.5,0,10,0,8.5,0,0,35.5,874,4145,6214,8180.5,9194.5,55.5,34.5,0,26,0,0,SL
483,4893,78,128744,0,15.5,0,15.5,0,0,79,1436.5,7738,13104,16452.5,18260,123,78,1,9,1,1,SL
2542004,38085,3,4062,0,2.5,0,21.5,0,0,4,10.5,28.5,64,168.5,451.5,2,3,0,10,1,1,NOT
392,79794,6.5,3386.5,0,6,0.5,16,0,0,7.5,930.5,3944.5,9070,13916.5,17157,7.5,6.5,0,7,2,2,SL
820327,37403,3,52921.5,0,3,0,19.5,0,0,4,31,175.5,558,1265.5,4246.5,1,3,0,5,7,9,NOT
6886,399320,12,66973,0,7,0.5,15.5,0,0,13,647.5,3895.5,6464.5,10244.5,15856.5,23,12,0,4,10,10,NOT
1559,6125,45,89790.5,0,19,0.5,16,0,0,46,905.5,5537,11020.5,14597,17387,857.5,45,0,7,9,9,SL
10641,22823,9,8883.5,0,7.5,0,15.5,0,0,10,174,2995.5,10151,15142.5,17719,24.5,9,0,26,0,0,SL
3265,11243,73,382751,0,14,0,15.5,0,0,74,1105,7343,12805.5,16442,18259.5,136,73,0,6,1,1,SL
7818,4666,22,63360,0,12,0,15,0,0,23,918,7178.5,13295,16829.5,18511.5,77.5,22,0,7,4,4,SL
51122,8883,8,677,0,6.5,0,16,0,0,9,241,4473.5,10894,15255,17635,19,8,0,2,21,21,SL
6455,5496,15,43768,0,10,0,15.5,0,0,16,547.5,5750,11671.5,16034,17982,12.5,15,0,26,0,0,SL
817696,827457,2,0,0,2,0,20,0,0,3,41.5,192.5,584,1078.5,1493,1,2,0,4,4,4,NOT
51164,5518,62,435675.5,0,14,0,15.5,0,0,63,1689.5,7364,13087,16558.5,18269.5,201.5,62,0,5,2,2,SL
3845,84247,195,1740855,0,10,0.5,15,0,0,196,1433,5815.5,11484.5,15072.5,17920,266.5,195,0,8,6,6,SL
288,4914,19.5,31394.5,0,11.5,0,15,0,0,20.5,740,6820,12682.5,16030,18277,25.5,19.5,0,5,6,8,SL
51100,1163,11.5,19024,0,8,0,15.5,0,0,12.5,342.5,4722.5,11493,15869,17945.5,30,11.5,0,4,11,11,SL
10480,80789,15,26501,0,9.5,0,15,0,0,16,679.5,5352.5,11354.5,15716.5,17900.5,58.5,15,0,26,0,0,SL
7520,851246,48.5,156258.5,0,11,0.5,16.5,0,0,49.5,1721,4965,7849,10500.5,12619.5,183.5,48.5,0,6,5,5,NOT
4893,4891,71,112175,0,10,0,15.5,0,0,72,792,6619.5,12913.5,16464.5,18187.5,115.5,71,0,9,1,1,SL
3852,7157,286,11884539,0,16.5,0,15,0.5,0.5,287,3439.5,7989,13214.5,16749,18505.5,1985.5,286,0,3,45,49,SL
2821,3925,9.5,10321,0,7,0,15.5,0,0,10.5,893.5,6638.5,11992.5,16079,18103,5.5,9.5,1,3,10,10,SL
3991,5004,3,23539.5,0,1.5,0.5,16.5,0,0,4,14.5,765.5,5734,11479,15859.5,0,3,0,7,1,1,SL
6119,80349,22.5,21214,0,13.5,0,15,0,0,23.5,706,6429,12081.5,16467,18327,56,22.5,0,26,0,0,SL
9735,5519,14.5,8994.5,0,8,0,15.5,0,0,15.5,330.5,3976.5,10277.5,14894.5,17655,31,14.5,0,26,0,0,SL
3845,51100,198,1753422.5,0,11.5,0,15.5,0,0,199,1449.5,6472,12525.5,16159,18197.5,266.5,198,0,8,6,6,SL
856822,268281,2,443.5,0,2,0,16,0,0,3,154.5,2496,9948.5,15049,17529.5,0.5,2,0,3,8,8,NOT
768,5591,53.5,233923,0,14,0,14.5,0,0,54.5,2271.5,8730,13740.5,16949,18777,169,53.5,0,26,0,0,SL
852838,6279,8.5,6812,0,7.5,0,16,0,0,9.5,1022,5574,10284,15354.5,17679.5,9,8.5,0,26,0,0,NOT
9552,31,4.5,12697,0,4,0.5,15.5,0,0,5.5,385.5,4090,10362.5,15449.5,17786.5,0,4.5,0,11,1,1,SL
117246,6176,36.5,26292.5,0,25.5,0,15,0,0,37.5,1077.5,7235,13253,16818.5,18465.5,303,36.5,1,9,2,2,SL
57634,8883,18.5,20798,0,11,0,15.5,0,0,19.5,893,6840,12783.5,16515.5,18367,95,18.5,0,2,21,21,SL
9429,6426,28,297458.5,0,12.5,0,15,0,0,29,1745.5,8799.5,14606.5,17147.5,18606.5,127.5,28,0,26,0,0,SL
181329,4719,24.5,50618,0,9.5,0,9,0,0,25.5,1165,4497.5,6348.5,8342,9222,132,24.5,0,26,0,0,NOT
80006,22823,5.5,43.5,0,5,0.5,16,0,0,6.5,138.5,1960,5746.5,11138,14935.5,18,5.5,0,4,9,9,SL
79657,50855,29,31500,0,14.5,0,15.5,0,0,30,1316,7594.5,12910.5,16474.5,18297.5,146.5,29,0,3,6,8,SL
84142,171050,5.5,283,0.5,5.5,0.5,8,0,0,6.5,373.5,3602.5,6759.5,8503.5,9210,16,5.5,0,4,5,5,NOT
80789,8328,8,28280,0,4.5,0,15.5,0,0,9,162.5,3538.5,10705.5,15594.5,17793,5,8,0,6,1,1,SL
3066,9810,96,312922.5,0,17,0,14.5,0,0,97,2136.5,9190.5,14996.5,17497,18933,596,96,1,26,0,0,SL
180357,10728,15.5,72943.5,0,8,0.5,16,0,0,16.5,1092.5,4690.5,7387,8989,11922,27,15.5,0,26,0,0,NOT
79654,4133,7.5,32159,0,6.5,0,15.5,0,0,8.5,396.5,5099.5,11474,15913.5,17921,3.5,7.5,0,4,2,2,SL
51690,838275,9,1192,0,6.5,0.5,10.5,0,0,10,130.5,2259,5487.5,7822.5,8903,32,9,0,5,5,5,NOT
79019,79902,11.5,2098.5,0,7.5,0,16,0,0,12.5,98,2512.5,9285.5,13978,17081,38.5,11.5,0,4,9,9,SL
4363,3798,10.5,6510,0,9.5,0,16,0,0,11.5,1022,5218,11583.5,15909,17766.5,10.5,10.5,0,26,0,0,SL
774,29992,1.5,175.5,0,1.5,0.5,16.5,0,0,2.5,63.5,2131,9439,14111,17086.5,0,1.5,0,3,7,7,NOT
6223,56904,42.5,28933,0,20.5,0,15.5,0,0,43.5,1307.5,6187,11892,15659,17800.5,693.5,42.5,0,26,0,0,SL
51747,80789,8,24928,0,5,0,15.5,0,0,9,227.5,3515,10658,15456.5,17658,7.5,8,0,26,0,0,SL
853381,177643,2,0,0,2,0.5,19,0,0,3,12,762,1835,3660,7352,1.5,2,0,6,4,4,NOT
648,51247,33.5,123276,0,12.5,0,15.5,0,0,34.5,971.5,6871,12862.5,16465.5,18243,99.5,33.5,0,4,5,5,NOT
2540505,32763,1.5,0.5,0,1,0.5,1.5,0,0,2.5,3,3,3,3,3,0,1.5,0,3,5,5,NOT
2901,8877,2,0,0,2,0,16,0,0,3,109.5,1887.5,8938,14511.5,17271.5,1,2,0,4,7,7,SL
529,2194,13.5,7069.5,0,10,0,15.5,0,0,14.5,849.5,6228.5,12147,15324.5,17972.5,14.5,13.5,0,3,3,3,SL
824956,207259,4.5,71291.5,0,2,0,18.5,0,0,5.5,25,88,713,4436.5,8173,0.5,4.5,0,7,2,2,NOT
18141,56458,1,0,0,1,1,15.5,0,0,2,47,1402,7185,13602.5,17085.5,0,1,0,5,4,4,NOT
9646,2194,20,22842,0,15.5,0,15,0,0,21,1438,8303.5,13575.5,17123.5,18729,44.5,20,1,9,1,1,SL
6601,2047,28.5,30624.5,0,12,0,15.5,0,0,29.5,902.5,5768.5,12446,16225,18206,174.5,28.5,0,26,0,0,SL
2968,60488,21,3454.5,0,13.5,0,15,0,0,22,499.5,5024.5,11159,15790,17974,98,21,0,4,5,5,SL
5695,10426,27.5,7613.5,0,18.5,0,15.5,0,0,28.5,415.5,5925,11543,15791.5,18192,311.5,27.5,0,9,1,1,SL
171483,4893,72,113254.5,0,10,0,15.5,0,0,73,711,5465.5,11919,16001.5,17991.5,115.5,72,0,10,1,1,SL
1019,596,47.5,258369,0,18.5,0,15,0,0,48.5,1982,9611.5,14946.5,17469,18771,86.5,47.5,1,2,36,36,SL
852860,79892,19,21596.5,0,12,0,16,0,0,20,843,4915,9099.5,14954.5,17614,87,19,0,6,2,2,NOT
26097,64844,11,8984.5,0,9,0,14.5,0,0,12,803.5,7453.5,12438,16616,18463,6.5,11,0,4,4,4,NOT
4149,123169,30,54821.5,0,15,0,14.5,0,0,31,911.5,6793,12975.5,16772,18486.5,99,30,1,26,0,0,SL
4361,2194,28.5,35487,0,17,0,15,0,0,29.5,1729,8941,14430.5,17315,18692.5,86,28.5,1,3,3,3,SL
827272,10785,5,891047,0,3,0,16.5,0,0,6,96,2033,5783.5,9711,13379.5,1,5,0,5,8,8,NOT
2885,6502,139,1058885,0,20.5,0,14.5,0,0,140,2863.5,10042,14757,17539,19033,482.5,139,0,11,1,1,SL
3929,6601,26.5,30172,0.5,10.5,0.5,8,0,0,27.5,815.5,4357.5,7364,8738,9441,174,26.5,0,26,0,0,NOT
32079,4773,10,8809.5,0.5,7.5,0.5,7.5,0,0,11,397,3291.5,6127,8331,9315.5,9,10,0,9,2,4,NOT
16202,185870,4,105902,0,2,0,17,0,0,5,39.5,321,3178.5,7369.5,9125,0.5,4,0,5,1,1,NOT
10231,6580,1,0,0,1,1,16.5,0,0,2,13.5,995.5,6453,12974.5,16475.5,0,1,0,12,1,1,SL
2992,855258,6.5,8334.5,0,5,0,16.5,0,0,7.5,657,3370.5,8221,14150.5,17280,14,6.5,0,8,5,6,NOT
3170,4893,72,112341,0,10.5,0,15.5,0,0,73,693.5,5167.5,11363.5,14830,17579.5,115.5,72,0,9,1,1,SL
851379,79365,5,209.5,0,4.5,0,16,0,0,6,204.5,3038.5,7861,14045,17319,7,5,0,6,4,4,NOT
3845,4288,206,1808624,0,18,0,15,0,0,207,2182,9152,14156,17228,18803.5,284.5,206,0,6,6,6,SL
1019,3012,23.5,71954,0,11.5,0,15,0,0,24.5,1025,6169.5,12323,15988.5,18246,47.5,23.5,0,3,2,2,SL
42752,180458,5,218518.5,0,2,0.5,10,0,0,6,29,94.5,341.5,767.5,3467.5,1,5,0,8,1,1,NOT
834224,3771903,21,147534.5,0,3,0,20,0,0,22,57.5,190.5,494.5,1025,1576,3.5,21,0,6,3,3,NOT
1544,9842,2.5,4,0,2.5,0.5,16.5,0,0,3.5,48.5,2157,8212,13109,16536,2,2.5,0,5,16,16,SL
1621,3925,5.5,6283,0,4,0.5,16,0,0,6.5,236,3435.5,9386.5,14102,17163,2.5,5.5,0,4,13,13,SL
179051,10226,2,48.5,0,2,0.5,16,0,0,3,29.5,1301.5,4683,9530,14417,0,2,0,8,1,1,NOT
83734,8883,5,1171.5,0,4.5,0,16,0,0,6,165,3965.5,10701,15514.5,17671.5,3.5,5,0,3,2,3,SL
1454,488,33,146140,0,14,0,15,0,0,34,1434,7821,12433.5,16455,18549.5,31,33,0,4,3,3,SL
851324,64640,3,9336.5,0,2.5,0,17.5,0,0,4,76,1000.5,4073,7709.5,10499.5,0.5,3,0,5,17,17,NOT
476,6728,16.5,24920.5,0,11.5,0,15.5,0,0,17.5,1367,6525,11667,15776,18008.5,42.5,16.5,0,9,1,1,SL
79577,347733,14.5,48381,0,8.5,0,15,0,0,15.5,713,5823,12659.5,16540,18462,26.5,14.5,0,2,7,7,SL
3265,27229,71,380806,0,13,0,15.5,0,0,72,999.5,6605.5,12636,16311,18300,136,71,0,26,0,0,SL
3845,8208,205.5,1775922.5,0,17,0,15,0,0,206.5,2389.5,9296.5,14106,17173,18747.5,300.5,205.5,0,7,6,6,SL
26298,4914,16.5,27714.5,0,9,0,15,0,0,17.5,663,6408.5,12527,16252.5,18063,25.5,16.5,0,8,3,3,SL
5243,23208,2.5,43.5,0,2.5,0,15.5,0,0,3.5,178,3791.5,10990,15669.5,17871,0.5,2.5,0,10,1,1,SL
820049,29236,1.5,0.5,0,1,0.5,10,0,0,2.5,19.5,25.5,47.5,127.5,1647.5,0,1.5,0,3,11,11,NOT
851994,10766,4,11221,0,3,0,16.5,0,0,5,646,3054,8644,14832.5,17360,1.5,4,0,5,3,3,NOT
1763,56990,5,13259,0,5,0.5,15,0,0,6,853,5582,11368.5,15855,17976.5,2.5,5,0,5,5,5,NOT
854495,37201,4.5,78352,0,2,0,18.5,0,0,5.5,24.5,65,940,2323.5,6452.5,1.5,4.5,0,7,1,1,NOT
57646,8314,23.5,56921.5,0,13,0,15,0,0,24.5,1691.5,8718,13888.5,17152,18580,27,23.5,0,9,1,1,SL
3265,57560,70,378636,0,13.5,0,15.5,0,0,71,909,4946,10155,14391.5,17212.5,135.5,70,0,3,1,1,SL
855464,394357,1,0,0,1,1,17,0,0,2,110,444,2186.5,7692,14623.5,0,1,0,3,11,11,NOT
3791,5426,15.5,33123,0,9,0,15.5,0,0,16.5,722.5,7008,12585,16482,18193,11,15.5,0,26,0,0,SL
22936,43330,6,83134.5,0,4.5,0,19,0,0,7,106.5,1922.5,5647.5,8048.5,9288.5,8.5,6,0,5,3,3,NOT
855925,22223,36.5,161925.5,0,8,0,16,0,0,37.5,403.5,3128.5,8057,14032,17313.5,198.5,36.5,0,3,7,7,NOT
22671,399694,3,28834.5,0,3,0,15.5,0,0,4,289.5,3751,10335,15315.5,17835,1.5,3,0,3,12,12,NOT
5518,6137,88,508106.5,0,28,0,15,0,0,89,2499.5,9715,14991,17452.5,18779,753,88,0,26,0,0,SL
5609,1026,51,210235,0,15.5,0,14.5,0,0,52,1560.5,7752.5,13501,16874,18689.5,166.5,51,0,2,17,17,SL
5710,78988,39,141543,0,15,0.5,15.5,0,0,40,1133.5,5160.5,9762.5,14157.5,17232.5,384,39,0,9,6,6,SL
6944,10480,18.5,16321.5,0,14,0,15,0,0,19.5,1040.5,6841,12782.5,16409.5,18182.5,89.5,18.5,0,4,5,5,SL
546,10015,30,97802,0,16.5,0,15,0,0,31,1395,8442.5,14250.5,17161.5,18640.5,63.5,30,0,26,0,0,SL
226,5160,56.5,214996.5,0,17,0,15,0,0,57.5,2070.5,8807,14331,17042,18496,198,56.5,0,5,3,3,SL
1742,3845,221.5,1986871,0,14.5,0,15,0,0,222.5,1807,8862,14478,17196.5,18737,286.5,221.5,0,4,2,2,SL
23020,3845,223.5,1760533,0,19.5,0,15,0,0,224.5,2374.5,9540.5,13968.5,17149.5,18743,458,223.5,0,4,2,2,SL
9162,672,142.5,1430643.5,0,11,0.5,14.5,0,0,143.5,2395,7266,13260,16696,18649.5,767,142.5,0,7,1,1,SL
6241,142,73.5,294968,0,14.5,0,14.5,0,0,74.5,2481,9426.5,14204,17196.5,18858,307.5,73.5,0,3,4,4,SL
851596,100352737,3.5,12115,0,2,0,17.5,0,0,4.5,85,1409.5,6089.5,10305,15712.5,0.5,3.5,0,26,0,0,NOT
1636,8883,5,12278.5,0,3.5,0,16,0,0,6,219.5,5033,11301,15734.5,17915.5,3.5,5,0,4,21,21,SL
598,7372,24.5,84403,0.5,9,0.5,8,0,0,25.5,746,4619,7385.5,8592.5,9297,29,24.5,0,5,22,22,SL
3265,29116,69.5,395910.5,0,11.5,0,15,0,0,70.5,1072.5,7327.5,13812.5,17059,18561,116.5,69.5,0,6,1,1,SL
22330,37967,2.5,21187,0,2,0,18.5,0,0,3.5,13.5,43.5,568.5,4277,8761.5,0.5,2.5,0,6,1,1,NOT
3845,7140,195.5,1740856,0,10,0,8.5,0,0,196.5,1420,5153.5,7533,8729,9483.5,266.5,195.5,0,26,0,0,SL
6240,123169,10,1880,0,8.5,0,15,0,0,11,350.5,5265.5,11531,16034,18048.5,20,10,0,26,0,0,SL
10802,375,14.5,40542,0,9,0,16,0,0,15.5,1356,6637,12474,16165,18012,15,14.5,0,8,3,4,SL
39430,85458,3.5,7381.5,0,2.5,0.5,18,0,0,4.5,37,412.5,3703.5,6761,9227,4.5,3.5,0,9,3,3,NOT
1445,7267,16,23039.5,0,10,0,15,0,0,17,905.5,7688.5,13217.5,16705,18406,21.5,16,0,26,0,0,SL
83658,4893,74,113225,0,13,0,15.5,0,0,75,975.5,6619.5,12740.5,16233,18140,123.5,74,0,11,1,1,SL
3075,4603,3.5,265.5,0,3.5,0.5,17,0,0,4.5,162.5,2322,5651.5,8229,11836,2,3.5,0,4,3,3,SL
10732,1956,186,3422576.5,0,11,0.5,15.5,0,0,187,2680.5,6026,10388.5,14895,17841,798.5,186,0,6,2,2,SL
9862,5469,52,237153.5,0,27,0,15,0,0,53,1363.5,7915.5,13958.5,17320.5,18954.5,592,52,1,4,6,6,SL
3475,172458,6.5,27.5,0,1.5,0,8,0,0,7.5,27,702.5,4207.5,7073.5,8681.5,0.5,6.5,0,6,3,3,NOT
5701,4603,34,39082,0,17.5,0,15,0,0,35,961.5,6945.5,12792.5,16681.5,18413.5,407,34,0,10,1,1,NOT
9984,29079,45.5,307341.5,0,18,0,15,0,0,46.5,802.5,7028,12254.5,16600.5,18490,324,45.5,0,6,2,3,SL
1674,3845,201.5,1756084,0,13.5,0,15,0,0,202.5,1616.5,8055,13273.5,16607.5,18403.5,270,201.5,0,5,1,1,SL
27043,852223,13.5,26089.5,0,9.5,0,15,0,0,14.5,888.5,5390.5,11841.5,16423,18350,28.5,13.5,0,6,1,1,NOT
23168,6944,13.5,15349,0,11.5,0,15,0,0,14.5,749,6640.5,12899.5,16697,18307.5,43.5,13.5,1,26,0,0,SL
4026,890,29,240404.5,0,11.5,0,15,0,0,30,801,6544.5,12964.5,16632.5,18483,92.5,29,0,4,3,3,SL
851213,57320,1.5,760,0,1.5,0.5,17.5,0,0,2.5,28,390,2218,6240,11771,0,1.5,0,5,4,4,NOT
3265,8148,77.5,388218.5,0,18,0,14.5,0,0,78.5,1588,8541.5,13448.5,16983,18650.5,141,77.5,0,5,1,1,SL
2316,5728,86.5,484636.5,0,19.5,0,15,0,0,87.5,2394.5,9830.5,14175.5,17120.5,18690,168,86.5,1,26,0,0,SL
2066,7297,21.5,42393.5,0,13.5,0,15,0,0,22.5,881.5,7278.5,12229.5,16292,18312,38,21.5,1,15,1,1,SL
6571,5728,62,271935,0,11,0.5,15.5,0,0,63,1467,6167.5,12522,16339,18205.5,149,62,0,26,0,0,SL
991,5516,68,229303.5,0,18,0,14.5,0,0,69,1444,8508.5,14049,17277,18802,322,68,0,3,7,7,SL
5440,91603,13,448,0,12.5,0,15,0,0,14,259,4001,10728.5,15386.5,17763,51.5,13,0,8,2,2,SL
1545,5792,12,48885,0,6,0.5,15.5,0,0,13,1056.5,5931.5,11392,15513,18069.5,7.5,12,0,8,1,1,SL
1111,6240,22.5,50664.5,0,12,0,15,0,0,23.5,1020.5,6945.5,13126,16636,18378,39.5,22.5,0,6,3,3,SL
3639674,27019,1,0,0.5,1,1,8.5,0,0,2,107.5,2536.5,5899.5,8037,8947.5,0,1,0,9,3,3,NOT
3265,51377,97,465202.5,0,23.5,0,15,0,0,98,1740.5,9003.5,14433.5,17314,18729,436,97,0,6,1,1,SL
11311,9040,34,75851,0,16,0,15.5,0,0,35,1768.5,8242.5,13165.5,16633,18381.5,121,34,0,8,2,2,SL
25820,51388,25,106897,0,12.5,0,15,0,0,26,937.5,6825,12738.5,16623,18402.5,48.5,25,0,3,3,3,SL
854544,19821,25,268691.5,0,8.5,0,16,0,0,26,190.5,1722,7664.5,14372,17311,69,25,0,6,2,2,NOT
827710,841786,3.5,11861.5,0,2.5,0,20.5,0,0,4.5,27,122,308.5,571.5,934.5,1.5,3.5,0,3,3,3,NOT
208,5292,15,13389,0,11.5,0,15,0,0,16,1215.5,8337.5,14173.5,17247.5,18655.5,9.5,15,1,9,1,1,SL
839455,821674,1.5,11831.5,0,1,0.5,11,0,0,2.5,11,62,182.5,427,647,0,1.5,0,10,1,1,NOT
23515,5742,2,2145,0,2,0.5,15.5,0,0,3,227,3831.5,10684,15644.5,17747,0.5,2,0,8,1,1,SL
3845,51087,195.5,1740855,0,10.5,0,15.5,0,0,196.5,1522.5,6387.5,12268.5,16067,18179.5,267,195.5,0,8,3,3,SL
2065,3572,32.5,77548,0,14,0,15.5,0,0,33.5,1670,8325.5,13128.5,16580.5,18319.5,80,32.5,1,2,38,40,SL
7157,7314,292.5,11932502,0,22,0,14.5,0.5,0.5,293.5,3781.5,11091,15919,17683.5,19079.5,1991,292.5,0,6,1,1,SL
9156,10095,15,5951,0,12.5,0,15.5,0,0,16,1162,7362,12135,16242.5,18144,33.5,15,0,11,1,1,SL
8663,30834,16.5,4281,0,12,0,15.5,0,0,17.5,826,5342.5,10977,15304.5,17860,85,16.5,0,7,3,3,SL
56889,1956,189.5,3422801,0,14.5,0,15.5,0,0,190.5,3439.5,9110,13826.5,16964.5,18709,801.5,189.5,0,6,1,1,SL
780,55171,2.5,792.5,0,2.5,0.5,15.5,0,0,3.5,459,4439.5,10922,15467,17753,0,2.5,0,3,7,7,SL
856648,84651,4.5,36226,0,3,0,16.5,0,0,5.5,252,1649.5,5833.5,12209,16442.5,0.5,4.5,0,26,0,0,NOT
2064,7150,70.5,255192,0,20,0,15,0,0,71.5,2912.5,9789,14846.5,17394.5,18875,286.5,70.5,0,7,2,2,SL
43229,8352,8,18593,0,6,0,17.5,0,0,9,132,2527.5,5908,8515,9805,5,8,0,12,2,3,NOT
179538,854040,2.5,1935.5,0,2.5,0.5,16.5,0,0,3.5,689.5,1763.5,3306.5,8764.5,14375.5,0.5,2.5,0,26,0,0,NOT
29,3265,65.5,378382,0,9.5,0.5,15,0,0,66.5,1173.5,8004,14273.5,17082.5,18480,116.5,65.5,0,3,6,6,SL
6196,7083,11.5,63937.5,0,7.5,0,15,0,0,12.5,619.5,6306.5,12885,16437.5,18242.5,6.5,11.5,0,11,2,2,SL
266853,853821,3,6130.5,0,2.5,0.5,10,0,0,4,577.5,1676,3022.5,6831,8426,2,3,0,4,8,8,NOT
6631,9552,11.5,3440,0,8.5,0.5,15.5,0,0,12.5,388.5,3508.5,9995.5,15148,17661,22.5,11.5,0,10,1,1,SL
1387,7157,372.5,13627332.5,0,25.5,0,14,0.5,0.5,373.5,5195,12391.5,16382.5,18168.5,19699.5,2447,372.5,1,6,4,4,SL
6714,2876,67,481710.5,0,11.5,0,15.5,0,0,68,2135.5,6824.5,12759,16388.5,18220.5,261.5,67,0,3,9,9,SL
946249,55809,3.5,1090.5,0.5,3,0.5,7.5,0,0,4.5,332,2769.5,5910.5,8210,9290,3,3.5,0,6,5,5,NOT
9550,11243,11,10551.5,0,7,0,16,0,0,12,267,3829.5,10397.5,15112,17529.5,21,11,0,9,1,1,SL
5243,53632,5.5,2468.5,0,5,0,15.5,0,0,6.5,173.5,3785,10701,15342.5,17858.5,3.5,5.5,0,9,1,1,SL
8061,3815,18.5,53542,0,11.5,0,14.5,0,0,19.5,620.5,6275.5,11984,16279,18337.5,32,18.5,0,6,4,4,SL
853737,303477,3,8781,0,3,0.5,10.5,0,0,4,568,1663.5,3020.5,6742.5,8403,2.5,3,0,3,4,4,NOT
4085,55012,20.5,60127,0,9,0,15.5,0,0,21.5,551,5327.5,11447.5,15874.5,17935.5,42,20.5,0,5,2,2,SL
374393,8883,3.5,436.5,0,3,0.5,15.5,0,0,4.5,138,3607.5,10390.5,15384,17716.5,3,3.5,0,4,2,2,SL
10767,10426,13.5,6678.5,0,10,0,15.5,0,0,14.5,258.5,4263,10616.5,15051,17678.5,44.5,13.5,0,3,7,7,SL
1213,780,38.5,300956,0,12,0,14.5,0,0,39.5,2321.5,8142.5,13240.5,16615.5,18540.5,101,38.5,0,3,17,17,SL
850515,827457,3.5,1168353.5,0,2.5,0,18.5,0,0,4.5,110.5,870,2812.5,6804.5,9327.5,0.5,3.5,0,4,22,25,NOT
79794,2194,8.5,4761.5,0,7.5,0.5,15.5,0,0,9.5,759.5,4540,10119,14567.5,17516,9,8.5,0,6,3,3,SL
59035,850329,5,33022.5,0,3.5,0,17,0,0,6,583.5,2054.5,7415,13509,16726.5,3,5,0,5,7,8,NOT
853462,3684,2.5,49.5,0,2,0.5,17,0,0,3.5,31.5,1893.5,6394,10925,15911,2,2.5,0,3,3,3,NOT
8914,58509,5.5,1409010,0,4,0,15.5,0,0,6.5,236,4985,11235,16073,18466,3,5.5,0,26,0,0,SL
4666,26024,8,4642,0,6.5,0,15,0,0,9,466.5,5572.5,11632,15933,18158,3,8,0,8,1,1,SL
8237,3146,49.5,168903.5,0,19,0,14.5,0,0,50.5,2170,9639.5,15130,17456.5,18765.5,85.5,49.5,1,9,1,1,SL
1730,7280,6.5,12723,0,5,0.5,16.5,0,0,7.5,525,4152.5,7383.5,10504.5,14635,10,6.5,0,8,2,2,SL
83878,8626,20,77952.5,0,13,0,15,0,0,21,1021,7112.5,12959,16195.5,18371.5,36.5,20,0,5,16,17,SL
54799,31,14.5,13402,0,11.5,0,15,0,0,15.5,753,6773.5,12998.5,16685,18287.5,76,14.5,0,11,2,2,SL
2540664,839901,1.5,1648.5,0,1.5,0.5,21,0,0,2.5,12,48,156,375.5,712.5,0,1.5,0,3,12,12,NOT
