V4,V2
6651,J3QSZ5
6651,SON
6653,SORL
6653,A0A024R3H2
6654,SOS1
6654,G5E9C8
6655,SOS2
6657,A0A0U3FYV6
6657,SOX2
6659,SOX4
6660,T2CZM2
6660,T2CYZ2
6660,A0A024RB06
6660,SOX5
6660,F5H0I3
6662,SOX9
6663,SOX10
6663,A0A024R1N6
6665,SOX15
6667,SP1
6668,SP2
6670,Q59FX5
6670,B7ZLN9
6670,SP3
6670,Q86TP0
6671,A0A3B3IRW4
6671,Q32M51
6671,SP4
6672,SP100
6672,Q6ZMK3
6674,SPAG1
6675,UAP1
6675,A0A140VKC0
6676,A0A7P0Z4G5
6676,SPAG4
6678,SPRC
6683,SPAST
6683,E5KRP5
6683,E5KRP6
6688,SPI1
6689,A0A024R4I5
6689,SPIB
6693,A0A024R629
6693,LEUK
6696,A0A024RDE6
6696,Q3LGB0
6696,A0A024RDJ0
6696,B7Z351
6696,OSTP
6696,A0A024RDE2
6700,SPR2A
6708,SPTA1
6709,SPTN1
6709,A0A384P5S9
6710,SPTB1
6711,B2ZZ89
6711,SPTB2
6712,SPTN2
6714,SRC
6717,B4DHQ6
6717,SORCN
6717,C9J0K6
6720,A8MTU8
6720,SRBP1
6720,B3KR77
6721,SRBP2
6721,A0A024R1Q0
6722,B4DU24
6722,SRF
6722,A0A024RD16
6726,SRP09
6726,A0A024R3P3
6727,SRP14
6728,A0A087WYR0
6728,A0A2U3TZN1
6728,SRP19
6729,G3V480
6729,SRP54
6732,SRPK1
6733,SRPK2
6733,A0A024R704
6736,SRY
6736,A7WPU8
6737,RO52
6741,LA
6744,ITPI2
6744,E7EUL7
6744,E9PHV5
6748,SSRD
6749,SSRP1
6749,A0A024R4Z6
6751,SSR1
6751,Q86SW9
6752,SSR2
6753,SSR3
6755,SSR5
6757,R9QTR3
6757,SSX2
6760,B4DLD3
6760,A0A024RC40
6760,B4DR34
6760,SSXT
6760,Q4VAX0
6760,B4E2J6
6767,F10A1
6767,B4E0U6
6767,Q0IJ56
6767,A0A140VKA6
6768,ST14
6769,B4DR96
6769,Q8WUK8
6769,STAC
6769,B4DZ13
6769,E9PEA7
6770,Q6IBK0
6770,STAR
6772,STAT1
6773,STAT2
6773,R9QE65
6774,A0A7I2V395
6774,STAT3
6775,STAT4
6776,K7EK35
6776,STA5A
6776,A8K6I5
6776,A0A7I2YQF1
6776,Q59GY7
6776,A0A384N5W4
6777,STA5B
6778,STAT6
6778,A8K4S9
6778,H0YJH6
6778,B4DQB3
6780,STAU1
6780,B3KRE0
6780,Q59F99
6780,Q6PJX3
6781,STC1
6782,HSP13
6782,A0A140VK72
6788,STK3
6788,A0A384MR07
6788,A0A087WZ06
6789,STK4
6790,AURKA
6792,CDKL5
6794,A0A0S2Z4D1
6794,STK11
6801,STRN
6804,STX1A
6804,Q75ME0
6809,Q53YE2
6809,STX3
6810,B7Z425
6810,STX4
6811,STX5
6811,B4DKR0
6812,STXB1
6814,STXB3
6815,STYX
6815,A0A024R641
6817,ST1A1
6820,ST2B1
6822,A8K015
6822,ST2A1
6827,SPT4H
6829,SPT5H
6830,SPT6H
6835,SURF2
6836,B7Z1G8
6836,B7Z7A8
6836,SURF4
6837,MED22
6837,A0A024R8C5
6838,SURF6
6839,SUV91
6840,SVIL
6840,A0A6I8PIX7
6840,Q569J5
6843,VAMP1
6843,F5GZV7
6844,VAMP2
6844,F8WCA0
6845,A0A024R074
6845,A0A024R061
6845,VAMP7
6850,A0A024R244
6850,KSYK
6850,A0A024R273
6853,SYN1
6854,Q86VA8
6854,SYN2
6854,Q59GM1
6854,B3KRB3
6855,SYPH
6857,J3KQA0
6857,SYT1
6857,A0A024RBE9
6862,TBXT
6863,TKN1
6863,Q9Y494
6865,NK2R
6867,TACC1
6867,E7EVI4
6867,Q5HYH0
6868,B2RNB2
6868,ADA17
6869,NK1R
6871,B3KU13
6871,TAD2A
6871,A0A024R0Y4
6871,A0A087WWR4
6872,TAF1
6873,B3KMD8
6873,A0A024R9E6
6873,TAF2
6874,TAF4
6875,B4DYT3
6875,TAF4B
6875,J3KTH2
6876,Q5U0D2
6876,TAGL
6877,TAF5
6878,A4D299
6878,TAF6
6879,TAF7
6880,TAF9
6881,TAF10
6882,TAF11
6883,TAF12
6884,TAF13
6884,A0A024R089
6885,M3K7
6886,Q16509
6886,TAL1
6887,TAL2
6890,B7Z7P4
6890,TAP1
6890,X5CKB3
6890,A0A0S2Z5A6
6891,TAP2
6891,Q9UP03
6891,Q5JNW1
6891,X5CMH5
6892,A0A0A0MT98
6892,A0A0A0MSV9
6892,TPSN
6892,A0A024RCT1
6895,A0A024RB49
6895,TRBP2
6897,SYTC
6898,A0A140VKB7
6898,ATTY
6900,A1ML24
6900,A1L3A3
6900,CNTN2
6901,TAZ
6901,A0A0S2Z4K0
6901,A0A0S2Z4E6
6901,A0A494C0C5
6901,A0A0S2Z4K9
6901,A0A0S2Z4F4
6901,A0A499FJ53
6901,A6XNE1
6904,TBCD
6904,A0A804HJ32
6904,A0A804HIN6
6904,A0A804HLI2
6904,A0A804HJU6
6904,A0A804HI02
6907,A0A024RBV9
6907,TBL1X
6908,TBP
6908,Q32MN7
6910,TBX5
6911,TBX6
6915,Q0VAB0
6915,TA2R
6915,Q05C92
6917,TCEA1
6917,B7Z4W0
6917,A0A384MTX4
6919,TCEA2
6919,Q6IB64
6921,A0A024R7Y5
6921,ELOC
6923,A0A384MDL3
6923,ELOB
6924,ELOA1
6925,H3BTP3
6925,A0A024R2C0
6925,B3KVA4
6925,H3BPJ7
6925,ITF2
6925,A0A1B0GW91
6925,A0A1B0GWD5
6925,E9PH57
6927,HNF1A
6927,E0YMI7
6928,HNF1B
6928,A0A087WZC2
6928,E0YMJ6
6928,A0A0C4DGS8
6928,Q6FHW6
6929,X6REB3
6929,A0A0A0MRB7
6929,TFE2
6932,TCF7
6932,B3KQ75
6934,C6ZRK1
6934,C6ZRJ7
6934,C6ZRK2
6934,Q5VVR7
6934,A0A0A0MTL7
6934,C6ZRK5
6934,TF7L2
6934,Q6FHW4
6935,B4DGU2
6935,ZEB1
6935,B2RBI8
6938,HTF4
6938,A0A024R5T1
6938,A0A024R5Z0
6938,F5GY10
6941,TCF19
6941,A0A1U9X8M7
6942,TCF20
6942,W5ZR30
6943,TCF21
6944,VPS72
6945,MLX
6949,B4DRA2
6949,H0Y8Y7
6949,E7ETY2
6949,TCOF
6950,TCPA
6950,E7EQR6
6990,DYLT3
6992,PP1RB
6992,A2BEK1
6993,DYLT1
6996,TDG
6996,B4DI29
6996,B4E127
6997,F5H1T8
6997,TDGF1
6999,T23O
7001,V9HW12
7001,PRDX2
7003,Q59EF3
7003,TEAD1
7004,TEAD4
7005,TEAD3
7006,TEC
7008,TEF
7009,BI1
7009,A0A024R0Z5
7010,Q59HG2
7010,TIE2
7011,TEP1
7011,G3V5X7
7013,A0A7I2YQE7
7013,TERF1
7014,TERF2
7015,TERT
7016,Q8NFJ4
7016,TESK1
7018,A0PJA6
7018,Q06AH7
7018,TRFE
7019,E5KSU5
7019,TFAM
7020,AP2A
7021,AP2B
7022,AP2C
7023,TFAP4
7024,TFCP2
7024,A0A024R120
7025,COT1
7026,F1D8R0
7026,COT2
7027,TFDP1
7027,A0A024RDY4
7029,TFDP2
7030,TFE3
7030,B4DIA5
7030,A0A024QZ23
7033,TFF3
7035,TFPI1
7036,TFR2
7037,TFR1
7037,B7Z2I6
7037,Q7Z3E0
7037,G3V0E5
7037,A8K6Q8
7038,THYG
7039,F8VNR3
7039,TGFA
7039,E7EPT6
7040,A0A499FJK2
7040,TGFB1
7041,A0A024QZE7
7041,TGFI1
7043,TGFB3
7043,A5YM40
7043,B3KVH9
7045,BGH3
7045,A0A0S2Z4Q2
7046,B4DY26
7046,TGFR1
7046,Q5T7S2
7046,B4DXN7
7048,D2JYI1
7048,TGFR2
7048,A3QNQ0
7050,TGIF1
7052,V9HWG3
7052,TGM2
7052,B4DTN7
7052,B4DIT7
7054,P78428
7054,TY3H
7056,TRBM
7057,TSP1
7058,TSP2
7067,THA
7067,Q6FH41
7068,THB
7068,A0A024R2I8
7071,KLF10
7072,TIA1
7074,A0A2X0TW27
7074,TIAM1
7076,Q6FGX5
7076,B4DJK3
7076,TIMP1
7077,A0A140VK57
7077,TIMP2
7078,TIMP3
7079,TIMP4
7080,NKX21
7082,B4DZK4
7082,G5E9E7
7082,A9CQZ8
7082,G3V1L9
7082,A0A087X0K9
7082,ZO1
7082,Q6MZU1
7083,K7ES52
7083,KITH
7083,A0A384MDV9
7087,Q8N6I2
7087,ICAM5
7088,TLE1
7088,B4DEF9
7088,Q59EF7
7089,K7EMK7
7089,TLE2
7090,B3KUA2
7090,TLE3
7090,Q6PRX3
7090,H0YL70
7091,TLE4
7094,TLN1
7095,SEC62
7095,D3DNQ1
7097,B3KWR9
7097,A0A0S2Z4S4
7097,TLR2
7098,TLR3
7099,TLR4
7101,NR2E1
7101,B6ZGT9
7103,TSN8
7109,TPC10
7110,Q6PII6
7110,A0A024R370
7110,TMF1
7112,LAP2A
7112,Q59G12
7112,A0A024RBE7
7112,G5E972
7112,LAP2B
7112,A0A024RBH7
7113,TMPS2
7114,TYB4
7114,Q0P5T0
7114,A2VCK8
7124,TNFA
7124,Q5STB3
7126,BACD2
7128,TNAP3
7132,J9PH39
7132,TNR1A
7133,TNR1B
7134,Q6FH91
7134,TNNC1
7135,TNNI1
7136,TNNI2
7137,Q6FGX2
7137,TNNI3
7138,TNNT1
7139,TNNT2
7139,A0A0A0MRJ5
7139,Q15607
7140,TNNT3
7140,H9KVA2
7141,STP1
7141,Q4ZG82
7142,Q4VB56
7142,STP2
7150,TOP1
7150,Q9BVT2
7153,TOP2A
7155,TOP2B
7155,Q59H80
7156,TOP3A
7156,B4DSJ0
7157,A0A087WXZ1
7157,H2EHT1
7157,K7PPA8
7157,A0A087X1Q1
7157,A0A087WT22
7157,Q53GA5
7157,P53
7158,TP53B
7158,A6NNK5
7159,ASPP2
7161,A0A0C4DFW9
7161,A1PQX5
7161,P73
7162,TPBG
7163,TPD52
7164,Q15730
7164,E9PNK6
7164,E9PPQ1
7164,J3KNE7
7164,TPD53
7165,A0A087WZ51
7165,TPD54
7165,Q6FGS1
7165,A0A087WYR3
7165,Q68E05
7167,TPIS
7167,Q53HE2
7167,V9HWK1
7168,B7Z596
7168,A0A0K0K1I0
7168,D9YZV4
7168,O15513
7168,A0A024R5W6
7168,H7BYY1
7168,B7Z722
7168,D9YZV7
7168,D9YZV5
7168,TPM1
7168,H0YK48
7168,F5H7S3
7169,V9HW25
7169,A7XZE4
7169,Q5TCU3
7169,TPM2
7170,A0A0S2Z4G4
7170,A0A087WWU8
7170,A0A0S2Z4I4
7170,TPM3
7170,B4DQ80
7171,A0A5F9UN72
7171,TPM4
7171,V9HW56
7171,K7ENT6
7175,TPR
7178,A0A024RDY2
7178,A0A0P1J1R0
7178,A0A0B4J2C3
7178,TCTP
7181,H9NIM2
7181,NR2C1
7181,H9NIM3
7182,F2YGU2
7182,NR2C2
7184,ENPL
7184,V9HWP2
7185,TRAF1
7186,TRAF2
7186,A0A024R8H5
7187,TRAF3
7187,A6NHG8
7188,TRAF5
7189,TRAF6
7203,Q59H77
7203,B3KX11
7203,TCPG
7204,TRIO
7205,TRIP6
7216,TROP
7216,Q9BX90
7216,A0A024R9X0
7216,B4DK08
7216,Q9BX88
7216,Q9BX91
7220,TRPC1
7222,TRPC3
7223,TRPC4
7224,TRPC5
7225,TRPC6
7226,B4DVI8
7226,TRPM2
7226,Q14DR2
7227,TRPS1
7247,B3KRM8
7247,TSN
7248,X5D9D2
7248,TSC1
7248,A0A2R8Y5S3
7248,Q32NF0
7248,Q86WV8
7249,B3KWH7
7249,X5D7Q2
7249,TSC2
7249,Q5HYF7
7249,H3BMQ0
7251,TS101
7253,A0A0A0MTJ0
7253,TSHR
7257,A0A024R3V8
7257,TSNAX
7258,A4FUW6
7259,TSYL1
7262,PHLA2
7265,TTC1
7266,DNJC7
7267,TTC3
7270,A0A087WY09
7270,TTF1
7270,A0A024R8C1
7272,TTK
7273,TITIN
7273,A0A0A0MTS7
7273,A0A0A0MRA3
7273,Q7Z3B7
7275,TUB
7276,E9KL36
7276,TTHY
7277,TBA4A
7278,TBA3C
7280,TBB2A
7283,TBG1
7284,EFTU
7284,A0A384ME17
7286,B7Z4Y1
7286,TUFT1
7288,TULP2
7289,TULP3
7289,B7Z1E7
7290,HIRA
7291,TWST1
7293,TNR4
7294,TXK
7295,THIO
7295,H9ZYJ2
7296,TRXR1
7296,B7Z2S5
7297,A0A024R7E4
7297,TYK2
7301,H0YNK6
7301,TYRO3
7306,TYRP1
7307,Q7Z780
7311,Q7Z4P3
7311,Q3MIH3
7311,RL40
7314,Q5U5U6
7314,UBB
7316,UBC
7317,A0A024R1A3
7317,UBA1
7318,UBA7
7319,UBE2A
7319,A0A0D9SG71
7320,UBE2B
7321,A0A087WW00
7321,A0A024QZJ2
7321,UB2D1
7322,UB2D2
7323,A0A024RDH2
7323,UB2D3
7323,D6RAH7
7324,UB2E1
7324,A0A024R2K3
7324,B7Z306
7325,UB2E2
7326,UB2G1
7327,UB2G2
7328,UBE2H
7328,A4D1L5
7328,A0A3B3IU20
7329,B0QYN7
7329,A8K503
7329,UBC9
7332,A0A024R1A4
7332,UB2L3
7334,UBE2N
7334,V9HW41
7335,G3V2F7
7336,A0M8W4
7336,UB2V2
7337,Q9H2G0
7337,UBE3A
7341,A0A024R3Z2
7341,SUMO1
7342,A8KAN5
7342,UBIP1
7342,A0A024R2J0
7343,UBF1
7345,V9HW74
7345,UCHL1
7347,A0A087WTB8
7347,UCHL3
7347,A0A140VJZ4
7349,UCN1
7352,A0A0S2Z4G5
7352,UCP3
7353,Q541A5
7353,UFD1
7357,A0A024R157
7357,CEGT
7360,A0A140VKE1
7360,UGPA
7364,UD2B7
7364,E9PBP8
7374,E5KTA5
7374,E5KTA6
7374,UNG
7375,UBP4
7375,A0A024R2X6
7375,A1LPW7
7375,A0A024R2W0
7375,Q08AK7
7376,F1D8P7
7376,NR1H2
7378,UPP1
7378,Q86Y75
7378,B4DND0
7381,QCR7
7384,QCR1
7388,QCR6
7388,Q567R0
7391,A0A0S2Z4U5
7391,USF1
7392,USF2
7398,UBP1
7402,UTRN
7402,Q6LBS5
7403,F5H6S1
7403,B7ZKN5
7403,F5H5V6
7403,B7ZKN1
7403,Q59HG3
7403,F8W8R6
7403,A0A6Q8PFK0
7403,Q86TD1
7403,A0A804HJA2
7403,KDM6A
7403,B4E0L8
7403,E1U0S6
7403,B7ZKN6
7403,A0A087X0R0
7404,F4MH62
7404,F4MH60
7404,A0A096LPD8
7404,UTY
7404,E1U1M3
7404,F5GWV3
7404,F4MH46
7404,F4MH40
7404,F4MH36
7404,F4MH31
7404,F5H3N7
7404,F4MH47
7404,A0A087X248
7404,F4MH27
7404,A0A087X2I9
7404,F4MH29
7404,F4MH35
7404,E1NZ93
7404,F5H8B4
7404,F4MH58
7404,F4MH32
7404,E1U198
7404,F4MH51
7404,F4MH50
7404,F4MH92
7404,F4MH91
7404,A0A087X0Y2
7404,E1U1M9
7404,F4MH30
7405,UVRAG
7408,A0A024R0V4
7408,VASP
7409,B2R8B5
7409,Q96D37
7409,A0A0A0MR07
7409,VAV
7410,VAV2
7411,Q6FH24
7411,D3DWY7
7411,PFD3
7412,VCAM1
7414,VINC
7414,B3KXA2
7414,V9HWK2
7414,A0A024QZN4
7415,V9HW80
7415,TERA
7416,B3KTS5
7416,VDAC1
7416,A0A1L1UHR1
7417,VDAC2
7417,A0A024QZT0
7417,B4DKM5
7419,VDAC3
7421,F1D8P8
7421,VDR
7422,A2A2V4
7422,A0A024RD37
7422,A0A0Y0IMM4
7422,VEGFA
7422,A0A024RD33
7423,Q7LAP4
7423,VEGFB
7424,VEGFC
7428,A0A024R2F2
7428,VHL
7428,A0A0S2Z4K1
7430,EZRI
7431,V9HWE1
7431,VIME
7436,A0A7P0T9P7
7436,Q5VVF5
7436,VLDLR
7436,A0A7P0T897
7439,A0A0S2Z4M4
7439,B7Z1N8
7439,A0A0S2Z579
7439,BEST1
7439,B7Z375
7442,TRPV1
7443,H0YJF7
7443,A0A7P0TB08
7443,A0A7P0T838
7443,VRK1
7444,VRK2
7444,A8K9L2
7448,D9ZGG2
7448,VTNC
7450,VWF
7453,SYWC
7453,A0A024R6K8
7454,WASP
7454,A0A024QYX8
7456,A0A140VJZ9
7456,Q2YDC4
7456,WIPF1
7461,CLIP2
7461,A0A140VJG6
7461,A7E2F7
7462,NTAL
7465,WEE1
7465,Q86V29
7466,WFS1
7466,A0A0S2Z4V6
7468,NSD2
7469,A0A0C4DFX9
7469,NELFA
7485,GET1
7486,WRN
7490,WT1
7490,Q6PI38
7494,A0A024R1F0
7494,XBP1
7507,XPA
7508,X5DRB1
7508,XPC
7514,A0A7I2V2Y6
7514,A0A7I2V6B9
7514,A0A7I2V461
7514,XPO1
7514,B3KWD0
7515,Q59HH7
7515,B2RCY5
7515,XRCC1
7516,XRCC2
7516,A0A384MEK2
7517,Q53XC8
7517,XRCC3
7518,A0A024RAL0
7518,XRCC4
7518,A0A024RAQ8
7518,Q7Z763
7518,A0A024RAP0
7520,XRCC5
7525,YES
7528,TYY1
7529,1433B
7529,V9HWD6
7531,V9HW98
7531,1433E
7532,1433G
7533,Q9H4N8
7533,A0A024R1K7
7533,1433F
7534,1433Z
7534,D0PNI1
7535,ZAP70
7536,B4DX42
7536,SF01
7536,A0A024R5D9
7536,A0A024R572
7536,A0A024R588
7536,A0A024R566
7538,TTP
7538,M0QY76
7541,ZBT14
7541,B2R850
7542,A0A024R576
7542,ZFPL1
7544,ZFY
7545,ZIC1
7546,ZIC2
7546,A0A024RDY6
7547,ZIC3
7551,ZNF3
7551,B3KRP4
7551,Q86U76
7552,ZN711
7552,Q6PK66
7553,F5H290
7553,ZNF7
7553,E9PJX9
7553,B4DWJ4
7553,E9PIH3
7556,ZNF10
7556,Q9UG14
7566,ZNF18
7566,B3KXT5
7572,ZNF24
7579,ZSC20
7581,ZN33A
7581,A0A0A0MR11
7581,A0A0A0MRS1
7584,ZNF35
7586,ZKSC1
7586,B3KNP9
7586,E9PC66
7586,B3KRF7
7589,ZSC21
7593,A0A024R4T5
7593,A0A024R4R6
7593,MZF1
7597,G3V2K3
7597,ZBT25
7625,A8K5P3
7625,ZNF74
7625,Q05BG0
7629,ZNF76
7629,A0A024RCW5
7629,A0A024RCU3
7681,MKRN3
7690,A0A024R087
7690,ZN131
7695,B4DS70
7695,ZN136
7695,A0A494C0J2
7702,ZN143
7703,PCGF2
7703,A0A024R1V6
7704,A0A024R3C6
7704,ZBT16
7706,TRI25
7707,ZN148
7709,Q53EM1
7709,ZBT17
7718,Q53Z40
7718,ZN165
7726,TRI26
7726,A0A024RCP3
7727,I3L2H2
7727,ZN174
7737,R113A
7745,A0A024RCK7
7745,ZKSC8
7745,Q59HG5
7746,A0A024RCK9
7746,ZSC9
7750,A0A024RDS3
7750,A8K126
7750,ZMYM2
7755,I0J0A3
7755,ZN205
7756,ZN207
7760,ZN213
7760,A0A0S2Z4L6
7763,ZFAN5
7763,A0A024R219
7767,ZN224
7775,ZN232
7775,I3L4J6
7780,ZNT2
7781,ZNT3
7781,B4DXX8
7786,M3K12
7786,A0A024RAY5
7791,Q96AF9
7791,ZYX
7799,PRDM2
7802,IDLC
7802,A0A499FIY3
7803,A0A024R8J2
7803,TP4A1
7804,LRP8
7804,A0A590UJ98
7805,LAPM5
7805,Q5TBB8
7813,Q59FE7
7813,EVI5
7818,RT29
7827,PODO
7832,BTG2
7840,ALMS1
7844,RN103
7846,TBA1A
7849,R9W7C9
7849,A0A024R4X8
7849,PAX8
7849,A0A024R524
7850,IL1R2
7852,A0A0U3GXA9
7852,CXCR4
7852,A0A0U3FJG0
7862,A0A804HI52
7862,BRPF1
7862,A0A804HKY8
7866,IFRD2
7867,MAPK3
7867,A0A024R2W7
7871,B7Z964
7871,SLMAP
7871,B7Z6C7
7874,UBP7
7874,B7ZAX6
7874,B7Z855
7874,Q6U8A4
7879,RAB7A
7879,A0A158RFU6
7881,B7Z8E5
7881,B7Z435
7881,Q5MJQ3
7881,F8W6W4
7881,KCAB1
7884,SLBP
7884,B3KST9
7884,Q53XR2
7884,B4DUW7
7884,E7EUV9
7884,B3KSC5
7905,REEP5
7913,H0Y993
7913,DEK
7916,A0A1U9X974
7916,PRC2A
7917,A0A7I2V508
7917,A0A7P0MQS5
7917,A0A1U9X7A6
7917,BAG6
7918,A0A024RCU2
7918,GPAN1
7918,B2RA66
7919,DX39B
7919,A0A024RCM3
7920,ABHGA
7920,A0A1U9X777
7920,B3KNX9
7936,NELFE
7936,A0A1U9X830
7957,H0UI04
7957,EPM2A
7965,AIMP2
7965,A8MU58
7965,A0A024QZY1
7975,MAFK
7975,A0A024R804
7979,Q6IBB7
7979,SEM1
7982,ST7
7982,X5DRA0
7984,ARHG5
7988,ZN212
7988,A0A090N8N3
7988,B3KQE6
7993,B4DKK1
7993,UBXN8
7994,A5PLL3
7994,A5PKX7
7994,KAT6A
8013,NR4A3
8013,A0A024R168
8019,BRD3
8019,B4DS09
8019,A0A024R8H6
8021,NU214
8021,B7ZAV2
8022,LHX3
8022,F1T0D5
8022,F1T0D9
8027,B4DZT2
8027,STAM1
8028,AF10
8028,Q59EQ6
8028,Q6N002
8030,CCDC6
8030,Q05CP8
8031,A0A024QZI5
8031,Q96E88
8031,B2R5V0
8031,NCOA4
8036,SHOC2
8038,A8K6G4
8038,ADA12
8038,Q5JRP2
8045,A0A024RCE4
8045,RASF7
8048,A2TDB8
8048,CSRP3
8050,ODPX
8061,A0A0S2Z595
8061,E9PPX2
8061,E9PKL5
8061,FOSL1
8065,CUL5
8073,TP4A2
8078,UBP5
8078,A0A140VJZ1
8079,Q5U0N1
8079,A8K1F4
8079,MLF2
8085,Q6PIA1
8085,KMT2D
8085,Q59FG6
8085,A0A804HHR9
8087,FXR1
8087,A0A0F7L1S3
8087,A0A0F7KYT8
8089,F8W0J4
8089,YETS4
8091,F5H2A4
8091,HMGA2
8091,Q1M183
8091,F5H6H0
8092,V9HWA7
8092,ALX1
8099,CDKA1
8100,A0A140VJL7
8100,IFT88
8100,B3KX42
8106,PABP2
8110,DPF3
8110,F8W7T1
8115,TCL1A
8115,A0A024R6G5
8120,AP3B2
8120,F5GYB0
8125,AN32A
8125,A0A384P5U2
8131,NPRL3
8131,B7Z6Q0
8131,Q9BTE2
8131,B7Z220
8139,A0A0S2Z4W2
8139,B3KTC3
8139,GAN
8148,RBP56
8153,RND2
8161,COIL
8165,A0A140VK05
8165,B4DN86
8165,AKAP1
8175,Q05DF2
8175,SF3A2
8178,ELL
8178,U3KQ90
8187,ZN239
8189,A0A024R0R6
8189,SYMPK
8192,CLPP
8202,NCOA3
8202,Q59EE8
8204,A8K171
8204,NRIP1
8208,CAF1B
8216,LZTR1
8216,A0A384NL67
8218,CLH2
8220,F8WEF8
8220,ESS2
8227,Q05DA9
8227,AK17A
8233,U2AFM
8237,UBP11
8237,B4DGK3
8239,USP9X
8239,Q6P468
8239,Q86X58
8241,A0A0S2Z4W4
8241,A0A0S2Z4X1
8241,RBM10
8241,Q7Z3D7
8242,A0A6M4C8G8
8242,KDM5C
8243,G8JLG1
8243,Q68EN4
8243,A0A384MR33
8243,SMC1A
8260,NAA10
8260,B7Z9N2
8266,UBL4A
8270,LAGE3
8284,KDM5D
8284,A0A384MR42
8289,ARI1A
8290,H31T
8291,DYSF
8295,TRRAP
8301,A0A024R5L7
8301,PICAL
8301,A0A024R5P1
8312,AXIN1
8312,A0A0S2Z4S3
8312,A0A0S2Z4R0
8313,AXIN2
8313,E7ES00
8314,F8W6N3
8314,BAP1
8314,A0A024R305
8315,Q59H81
8315,BRAP
8317,A0A384MTU6
8317,CDC7
8317,B2R6V2
8318,CDC45
8324,FZD7
8325,FZD8
8328,GFI1B
8328,A0A024R8F3
8338,H2A2C
8341,H2B1N
8341,A0A024RCJ9
8349,H2B2E
8350,H31
8379,MD1L1
8382,A0A0S2Z4L9
8382,NDK5
8394,PI51A
8394,A6PW57
8396,PI42B
8398,PLPL9
8399,PA2GX
8405,SPOP
8408,ULK1
8409,UXT
8411,EEA1
8412,B3KNL6
8412,BCAR3
8412,A0A384MTS3
8412,B3KP06
8417,STX7
8419,BFSP2
8425,LTBP4
8425,B3KXY6
8425,A0A0C4DH07
8428,B4DR80
8428,STK24
8428,Q5U0E6
8428,Q6P0Y1
8431,NR0B2
8433,UTF1
8438,A8K996
8438,RAD54
8439,FAN
8440,A0A0S2Z4M6
8440,E7ERP6
8440,NCK2
8443,GNPAT
8444,DYRK3
8445,DYRK2
8448,DOC2A
8449,Q5SQH4
8449,DHX16
8449,A0A1U9X7L7
8449,B4DZ28
8450,K4DI93
8450,CUL4B
8451,A0A0A0MR50
8451,CUL4A
8452,B7Z600
8452,CUL3
8452,A0A024R475
8453,A0A140VKB1
8453,B7Z1Y1
8453,A0A0A0MTN0
8453,CUL2
8454,B3KTW0
8454,A0A090N7U0
8454,CUL1
8458,TTF2
8462,Q53QU8
8462,B7ZAX4
8462,KLF11
8463,A0A024QZE2
8463,TEAD2
8464,B4E1H0
8464,A0A024RD67
8464,SUPT3
8467,SMCA5
8468,A0A3B3IST2
8468,FKBP6
8470,B7Z997
8470,B7Z3D7
8470,SRBS2
8471,IRS4
8473,OGT1
8479,HIRP3
8480,RAE1L
8481,OFD1
8481,A6NF31
8481,E9KL37
8487,GEMI2
8490,A0A024R8X9
8490,RGS5
8491,M4K3
8491,B3KMM5
8491,A8K602
8493,PPM1D
8493,A0A0S2Z4M2
8495,LIPB2
8495,A0A804HKA2
8496,LIPB1
8496,A0A024RB02
8497,B3KN22
8497,B4DIS5
8497,LIPA4
8498,Q53GE1
8498,B7Z7F3
8498,RANB3
8499,G3V200
8499,H0YHK3
8499,Q4LE62
8499,B7Z7Y5
8499,LIPA2
8500,B3KVS8
8500,LIPA1
8502,PKP4
8503,Q8N381
8503,P55G
8504,PEX3
8506,CNTP1
8507,ENC1
8507,Q53XS2
8508,B4DQI7
8508,NIPS1
8516,B4DN28
8516,ITA8
8517,NEMO
8517,A0A087X1B1
8518,A0A6Q8PGW3
8518,A0A6Q8PF66
8518,ELP1
8518,Q4LE38
8518,A0A6Q8PHC9
8518,Q8N516
8518,F5H2T0
8518,B3KNB2
8518,B4E3I9
8520,HAT1
8521,GCM1
8522,GAS7
8525,DGKZ
8527,DGKD
8527,A0A024R495
8528,OXDD
8529,CP4F2
8531,A0A024RAQ1
8531,YBOX3
8531,A0A024RAV4
8533,CSN3
8533,B4DN01
8535,CBX4
8535,A0A0S2Z5B2
8536,KCC1A
8536,B0YIY3
8537,G3XAF7
8537,Q05CL3
8537,BCAS1
8537,B2RCQ5
8540,B7Z3Q4
8540,ADAS
8541,LIPA3
8543,LMO4
8544,PIR
8544,A0A024RBX6
8545,CGBP1
8546,AP3B1
8546,A0A0S2Z5J4
8548,GO45
8549,LGR5
8549,A0A0A8K8C7
8550,MAPK5
8553,BHE40
8553,Q6IB83
8554,Q1XBU8
8554,PIAS1
8555,CC14B
8556,A0A2R8YDJ8
8556,B4DY86
8556,Q59EF4
8556,CC14A
8556,A0A0U1RQX7
8557,A2TDC0
8557,TELT
8558,B7Z537
8558,CDK10
8560,A0A024R3P1
8560,DEGS1
8562,DENR
8562,A0A024RBR3
8563,THOC5
8563,A0A024R1D6
8567,A0A0A0MRB5
8567,MADD
8569,MKNK1
8569,Q7Z319
8569,A8K341
8570,FUBP2
8572,PDLI4
8572,A0A0S2Z4N4
8573,A0A2R8YE77
8573,A0A7I2RJN6
8573,CSKP
8573,A0A2R8Y6F8
